interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
39600.00;43200.00;39600_to_43200;7;14.46;5;175;900443644#0;3;3;7.23;172;3.22;7.60;1355.87;4.09;0.49;668.54;6.54;249.00
39600.00;43200.00;39600_to_43200;6;2.84;0;21;96016135;0;0;2.84;15;0.59;1.84;34.91;4.59;0.83;4.11;0.74;0.00
39600.00;43200.00;39600_to_43200;7;3.38;2;86;96016144;0;0;3.38;81;1.64;24.06;2113.99;7.42;0.89;192.84;23.30;0.00
39600.00;43200.00;39600_to_43200;0;5.13;81;0;963479927#0;75;75;1.71;81;0.82;11.75;853.31;4.36;0.31;577.14;10.87;185.00
39600.00;43200.00;39600_to_43200;3;45.67;3;38;E1;0;0;45.67;38;0.88;0.80;32.88;6.47;0.47;14.41;0.03;0.00
0.00;43200.00;0_to_43200;43;1.15;28;283;-1024105863;0;0;1.15;268;0.49;4.25;1293.42;7.32;0.88;146.32;3.59;0.00
0.00;43200.00;0_to_43200;27;0.36;36;71;-1106583870;0;0;0.36;80;0.17;13.49;1410.32;7.03;0.84;180.21;12.55;0.00
0.00;43200.00;0_to_43200;72;39.96;24;801;-1238600634#0;0;0;39.96;753;1.92;1.16;914.94;4.78;0.57;137.85;0.11;0.00
0.00;43200.00;0_to_43200;63;19.39;29;3365;-13853658;0;0;19.39;3331;8.69;10.45;35398.71;4.52;0.81;6858.05;9.33;708.00
0.00;43200.00;0_to_43200;37;3.30;21;625;-13853659#1;0;0;3.30;609;1.54;15.66;10078.34;4.84;0.87;1256.51;14.63;0.00
0.00;43200.00;0_to_43200;34;0.27;25;59;-13853663;0;0;0.27;50;0.13;20.16;1668.23;7.39;0.89;170.89;19.35;0.00
0.00;43200.00;0_to_43200;38;0.32;15;82;-14118784#0;0;0;0.32;59;0.15;15.06;1441.32;7.28;0.87;162.53;14.27;11.00
0.00;43200.00;0_to_43200;22;0.46;27;85;-14118784#1;0;0;0.46;90;0.20;5.58;598.68;6.28;0.75;146.60;4.72;3.00
0.00;43200.00;0_to_43200;28;0.53;36;118;-14858868;0;0;0.53;126;0.25;11.49;1737.18;7.08;0.85;208.97;10.66;0.00
0.00;43200.00;0_to_43200;33;0.45;32;105;-150276003#0;0;0;0.45;104;0.21;12.33;1660.06;7.40;0.89;183.79;11.65;0.00
0.00;43200.00;0_to_43200;29;0.36;30;85;-150276003#1;0;0;0.36;86;0.17;27.88;3179.08;7.59;0.91;298.48;27.18;0.00
0.00;43200.00;0_to_43200;25;0.82;31;195;-15089551;0;0;0.82;201;0.37;7.12;1581.50;6.98;0.84;191.12;6.27;0.00
0.00;43200.00;0_to_43200;461;5.62;42;1345;-17073048#1;0;0;5.62;926;2.22;3.34;4492.09;7.03;0.84;639.98;2.65;0.00
0.00;43200.00;0_to_43200;41;2.55;17;762;-17670100#1;0;0;2.55;737;1.21;12.47;9688.46;7.45;0.89;909.02;11.80;0.00
0.00;43200.00;0_to_43200;22;2.52;12;758;-17670100#2;0;0;2.52;748;1.19;12.84;9870.83;7.46;0.90;912.92;12.16;0.00
0.00;43200.00;0_to_43200;22;2.07;19;569;-231940830#2;0;0;2.07;566;1.00;26.27;15425.90;6.77;0.81;3047.08;25.27;857.00
0.00;43200.00;0_to_43200;16;1.89;18;475;-236306864#4;0;0;1.89;477;0.90;17.19;8456.75;6.32;0.76;2140.73;16.20;662.00
0.00;43200.00;0_to_43200;16;2.85;37;396;-237344387;0;0;2.85;417;1.29;11.15;4767.45;3.92;0.71;1366.80;9.97;588.00
0.00;43200.00;0_to_43200;36;2.98;33;845;-244422544;0;0;2.98;842;1.41;15.91;13939.62;7.13;0.86;1853.76;14.96;87.00
0.00;43200.00;0_to_43200;37;2.27;21;505;-265113917;0;0;2.27;489;1.04;8.22;4294.76;5.92;0.71;1205.44;7.38;402.00
0.00;43200.00;0_to_43200;41;6.94;29;1283;-28575360;0;0;6.94;1270;3.19;12.69;16589.27;4.75;0.85;2312.74;11.66;0.00
0.00;43200.00;0_to_43200;12;1.18;27;267;-31411680;0;0;1.18;281;0.55;13.23;3858.04;6.11;0.73;986.69;12.18;323.00
0.00;43200.00;0_to_43200;37;4.05;42;753;-31411842;0;0;4.05;758;1.91;16.85;13331.14;4.82;0.87;1857.20;15.92;0.00
0.00;43200.00;0_to_43200;10;0.17;22;29;-31445160#0;0;0;0.17;41;0.08;16.62;830.63;7.14;0.86;112.64;15.87;0.00
0.00;43200.00;0_to_43200;60;0.33;15;88;-31445160#1;0;0;0.33;42;0.16;15.93;1607.73;7.39;0.89;165.27;15.23;0.00
0.00;43200.00;0_to_43200;30;3.39;35;614;-31519076;0;0;3.39;619;1.65;40.28;26084.92;4.54;0.82;4198.79;39.09;402.00
0.00;43200.00;0_to_43200;19;0.32;26;69;-327412184;0;0;0.32;76;0.15;17.27;1616.66;7.17;0.86;178.58;16.30;0.00
0.00;43200.00;0_to_43200;27;1.17;20;290;-33301560;0;0;1.17;283;0.49;4.08;1246.86;7.28;0.87;147.77;3.42;0.00
0.00;43200.00;0_to_43200;38;4.88;36;838;-34065519;0;0;4.88;836;2.13;7.93;6872.90;4.74;0.85;973.47;6.88;15.00
0.00;43200.00;0_to_43200;16;2.23;20;534;-36786444#2;0;0;2.23;537;1.03;9.66;5323.88;6.24;0.75;1383.75;8.74;297.00
0.00;43200.00;0_to_43200;27;2.24;28;600;-36786445#2;16;16;1.12;601;0.51;7.86;4910.31;7.09;0.85;771.82;7.14;140.00
0.00;43200.00;0_to_43200;9;3.95;34;609;-400062405;0;0;3.95;633;1.72;7.97;5072.19;4.36;0.78;1122.18;6.82;262.00
0.00;43200.00;0_to_43200;16;1.61;58;436;-40493501#2;0;0;1.61;477;0.77;16.62;8149.71;7.35;0.88;808.57;15.80;0.00
0.00;43200.00;0_to_43200;15;0.49;30;124;-40493501#3;0;0;0.49;139;0.24;21.82;3336.65;7.48;0.90;318.06;21.16;0.00
0.00;43200.00;0_to_43200;7;0.51;36;109;-40493501#4;0;0;0.51;138;0.23;7.54;1065.61;7.05;0.85;148.02;6.77;6.00
0.00;43200.00;0_to_43200;28;2.58;26;484;-414404581;0;0;2.58;482;1.15;7.32;3700.81;5.23;0.63;1349.01;6.44;471.00
0.00;43200.00;0_to_43200;55;2.00;10;534;-450925440;0;0;2.00;489;0.88;6.10;3301.13;7.07;0.85;405.81;5.29;0.00
0.00;43200.00;0_to_43200;0;5.12;949;0;-4726710#1;0;0;5.12;949;2.45;14.30;12439.20;4.28;0.77;2705.80;13.18;326.00
0.00;43200.00;0_to_43200;26;1.57;20;465;-4726711#0;0;0;1.57;459;0.75;17.81;8616.04;7.43;0.89;794.11;17.06;0.00
0.00;43200.00;0_to_43200;26;1.20;29;327;-4726711#1;0;0;1.20;330;0.57;12.55;4439.43;7.23;0.87;554.93;11.81;9.00
0.00;43200.00;0_to_43200;25;1.06;34;291;-4730648#1;0;0;1.06;300;0.51;20.18;6525.39;7.34;0.88;634.30;19.21;0.00
0.00;43200.00;0_to_43200;40;1.93;32;367;-4730648#2;0;0;1.93;359;0.65;2.05;785.11;7.02;0.84;102.94;1.34;0.00
0.00;43200.00;0_to_43200;62;2.09;33;410;-47446166;0;0;2.09;381;0.80;2.98;1278.51;6.41;0.77;248.07;2.21;4.00
0.00;43200.00;0_to_43200;24;8.55;17;1429;-47895849#1;0;0;8.55;1420;4.11;28.56;41226.31;4.08;0.73;10499.71;27.22;3828.00
0.00;43200.00;0_to_43200;41;6.69;31;1133;-47895849#2;0;0;6.69;1123;2.95;8.98;10391.89;4.56;0.82;1741.43;7.87;155.00
0.00;43200.00;0_to_43200;29;6.34;24;1183;-47896065;0;0;6.34;1178;2.95;14.81;17837.17;4.73;0.85;2446.57;13.75;0.00
0.00;43200.00;0_to_43200;50;25.81;19;2763;-507534348#1;0;0;25.81;2732;12.07;14.94;41506.95;2.83;0.34;27176.45;13.45;16454.00
0.00;43200.00;0_to_43200;26;9.51;68;1261;-510702678#1;0;0;9.51;1303;4.59;24.22;32076.98;3.43;0.41;18626.66;23.12;13092.00
0.00;43200.00;0_to_43200;30;2.87;35;799;-524150326#0;0;0;2.87;804;1.32;8.74;7252.82;7.27;0.87;839.73;8.06;0.00
0.00;43200.00;0_to_43200;35;2.74;37;804;-524150333#1;0;0;2.74;805;1.32;17.63;14789.83;7.36;0.88;1519.88;16.96;0.00
0.00;43200.00;0_to_43200;573;1.94;0;573;-524150338#1;0;0;0.97;0;0.44;5.31;2908.78;7.47;0.90;265.89;4.65;0.00
0.00;43200.00;0_to_43200;36;2.79;39;805;-524150347#1;0;0;2.79;807;1.32;13.17;11070.67;7.36;0.88;1153.98;12.49;0.00
0.00;43200.00;0_to_43200;0;0.10;9;0;-5450857#1;0;0;0.10;9;0.05;17.71;136.66;2.02;0.24;102.44;13.42;63.00
0.00;43200.00;0_to_43200;42;3.72;41;632;-5450858#1;0;0;3.72;628;1.80;27.36;18302.41;4.34;0.52;8554.89;26.22;5752.00
0.00;43200.00;0_to_43200;25;2.19;33;611;-628755543;0;0;2.19;618;1.00;7.06;4510.47;7.46;0.90;521.69;6.37;17.00
0.00;43200.00;0_to_43200;31;3.09;34;636;-628755544#4;0;0;3.09;638;1.50;27.73;18537.37;5.19;0.62;7233.64;26.61;4176.00
0.00;43200.00;0_to_43200;14;3.02;37;575;-628755546#4;0;0;3.02;598;1.38;9.28;5636.94;5.19;0.62;2166.61;8.31;755.00
0.00;43200.00;0_to_43200;25;1.84;21;537;-628755547#5;0;0;1.84;531;0.90;32.55;18131.80;7.15;0.86;2711.80;31.52;317.00
0.00;43200.00;0_to_43200;24;1.98;29;595;-628757206#2;0;0;1.98;600;0.95;14.62;9096.46;7.62;0.91;864.31;13.97;0.00
0.00;43200.00;0_to_43200;28;6.11;30;906;-70724345;0;0;6.11;908;2.94;23.21;21665.75;3.75;0.45;11794.07;22.04;8040.00
0.00;43200.00;0_to_43200;26;3.83;21;829;-781742860#0;0;0;3.83;823;1.84;22.98;19493.94;5.35;0.64;6718.50;21.86;3365.00
0.00;43200.00;0_to_43200;32;3.69;24;806;-781742860#1;0;0;3.69;798;1.69;8.68;7168.48;5.75;0.69;2121.12;7.77;645.00
0.00;43200.00;0_to_43200;29;4.22;55;827;-781742860#3;0;0;4.22;853;1.89;8.25;7214.95;5.41;0.65;2437.60;7.35;725.00
0.00;43200.00;0_to_43200;35;3.11;36;826;-781742860#4;0;0;3.11;827;1.50;18.97;16317.30;6.66;0.80;3052.60;18.07;681.00
0.00;43200.00;0_to_43200;37;0.73;29;173;-832487280;0;0;0.73;165;0.33;8.35;1654.75;6.87;0.82;253.44;7.51;6.00
0.00;43200.00;0_to_43200;28;2.05;23;610;-832629331#0;0;0;2.05;605;0.99;16.86;10645.25;7.41;0.89;984.88;16.15;0.00
0.00;43200.00;0_to_43200;35;2.89;6;602;-8382447#0;0;0;2.89;573;0.95;1.94;1164.17;7.40;0.89;117.99;1.26;0.00
0.00;43200.00;0_to_43200;36;2.81;34;807;-8382447#3;0;0;2.81;803;1.34;14.04;11759.28;7.25;0.87;1363.24;13.32;37.00
0.00;43200.00;0_to_43200;32;0.25;25;50;-8384914;0;0;0.25;43;0.12;11.26;816.95;7.30;0.88;109.32;10.61;0.00
0.00;43200.00;0_to_43200;32;2.68;41;791;-875772621#0;0;0;2.68;799;1.31;36.17;30051.77;7.31;0.88;3178.45;35.32;0.00
0.00;43200.00;0_to_43200;21;2.01;25;530;-900443644#2;0;0;2.01;534;0.85;4.11;2263.23;7.55;0.91;234.27;3.46;0.00
0.00;43200.00;0_to_43200;0;17.70;959;0;-96016135;0;0;17.70;959;3.36;2.62;1728.22;2.77;0.50;1026.92;;0.00
0.00;43200.00;0_to_43200;29;3.74;27;948;1024105863;0;0;3.74;946;1.56;4.36;4225.27;7.14;0.86;543.95;3.65;18.00
0.00;43200.00;0_to_43200;38;0.87;35;235;1041085657;0;0;0.87;232;0.42;16.76;4492.91;7.45;0.89;426.23;16.06;2.00
0.00;43200.00;0_to_43200;971;3.07;0;972;1053478472#3;0;0;3.07;0;1.50;24.71;23777.86;7.47;0.90;2267.23;24.05;0.00
0.00;43200.00;0_to_43200;31;0.27;24;57;107118812;0;0;0.27;50;0.13;16.53;1314.28;7.21;0.87;146.75;15.74;0.00
0.00;43200.00;0_to_43200;33;2.95;33;1565;1091652283;393;393;1.47;1564;0.71;11.90;18985.29;12.95;0.93;1068.55;11.51;0.00
0.00;43200.00;0_to_43200;21;28.12;36;3076;1091652430;246;246;9.37;3091;4.44;14.47;44949.34;2.90;0.21;35034.06;13.21;22619.00
0.00;43200.00;0_to_43200;35;2.76;26;1304;109398805;0;0;2.76;1295;1.34;18.34;24374.43;11.43;0.82;4076.70;17.62;491.00
0.00;43200.00;0_to_43200;27;0.33;12;90;1106583870;0;0;0.33;75;0.16;12.41;1251.85;7.46;0.90;126.13;11.61;0.00
0.00;43200.00;0_to_43200;31;0.41;24;93;1111106315;0;0;0.41;86;0.19;11.38;1305.14;6.90;0.83;180.19;10.53;5.00
0.00;43200.00;0_to_43200;41;0.62;39;145;1111110395;0;0;0.62;143;0.29;13.76;2491.91;7.14;0.86;296.42;13.02;4.00
0.00;43200.00;0_to_43200;35;2.04;34;310;111691945;0;0;2.04;309;0.82;4.55;1511.33;4.87;0.88;304.05;3.65;0.00
0.00;43200.00;0_to_43200;40;0.70;35;175;1150906866;0;0;0.70;170;0.33;13.92;2887.34;7.19;0.86;388.81;13.19;3.00
0.00;43200.00;0_to_43200;13;5.34;39;1369;1156329248;0;0;5.34;1395;2.35;6.26;8785.75;6.87;0.83;1174.72;5.41;25.00
0.00;43200.00;0_to_43200;37;2.54;21;756;1156337042;0;0;2.54;740;1.20;13.16;10201.41;7.46;0.90;967.56;12.49;0.00
0.00;43200.00;0_to_43200;27;2.69;41;771;1168195444;252;252;1.35;784;0.64;12.32;9967.81;7.37;0.88;986.87;11.65;0.00
0.00;43200.00;0_to_43200;1038;3.47;0;1038;117055114#0;0;0;3.47;0;1.59;6.37;6381.90;7.47;0.90;606.96;5.71;0.00
0.00;43200.00;0_to_43200;32;133.33;27;2252;117055115;0;0;133.33;2247;3.85;0.75;1695.63;6.81;0.82;275.08;0.02;0.00
0.00;43200.00;0_to_43200;0;134.11;869;0;1188284582#2;501;501;67.06;855;32.74;777.60;567548.30;0.13;0.01;562076.49;736.20;540922.83
0.00;43200.00;0_to_43200;1006;1.88;0;1006;1196782590#0;21;21;0.94;0;0.46;14.74;14744.65;12.67;0.91;1114.28;14.35;0.00
0.00;43200.00;0_to_43200;17;0.39;27;58;1198625656;0;0;0.39;68;0.18;12.50;1029.26;5.29;0.63;348.36;11.41;131.00
0.00;43200.00;0_to_43200;28;3.45;26;1018;1198625658;0;0;3.45;1016;1.67;20.74;21628.21;7.24;0.87;2274.30;20.02;0.00
0.00;43200.00;0_to_43200;1;42.09;37;941;1238600634#0;0;0;42.09;977;2.02;0.99;963.72;5.59;0.67;312.68;0.11;2.00
0.00;43200.00;0_to_43200;15;1.58;47;177;13430690#0;0;0;1.58;209;0.73;13.00;2832.50;3.57;0.64;1035.27;11.80;425.00
0.00;43200.00;0_to_43200;47;4.00;1;2122;13548014;0;0;4.00;2073;1.95;16.64;35300.62;12.57;0.91;3023.28;16.24;0.00
0.00;43200.00;0_to_43200;32;0.98;42;253;136174723;0;0;0.98;263;0.47;16.38;4794.73;7.25;0.87;565.06;15.64;4.00
0.00;43200.00;0_to_43200;0;1.77;922;0;13654453;15;15;0.88;919;0.44;39.51;35994.07;12.06;0.87;4404.49;39.13;0.00
0.00;43200.00;0_to_43200;43;2.31;29;671;137238867#0;0;0;2.31;657;1.12;27.05;18905.07;7.20;0.86;2982.46;26.12;695.00
0.00;43200.00;0_to_43200;32;16.98;35;2904;137238867#2;0;0;16.98;2907;7.09;4.47;13103.53;5.11;0.61;5605.85;3.68;1923.00
0.00;43200.00;0_to_43200;37;2.74;31;735;13853655#0;0;0;2.74;729;1.25;9.04;6890.98;7.00;0.84;1097.07;8.29;34.00
0.00;43200.00;0_to_43200;49;4.23;23;1003;13853655#1;0;0;4.23;977;1.65;3.15;3206.85;7.16;0.86;366.55;2.43;0.00
0.00;43200.00;0_to_43200;38;2.17;36;629;13853655#2;0;0;2.17;626;1.03;13.10;8672.84;7.45;0.89;849.38;12.39;0.00
0.00;43200.00;0_to_43200;24;5.51;33;892;13853658;0;0;5.51;901;2.49;10.94;10069.57;4.32;0.78;2144.83;9.81;578.00
0.00;43200.00;0_to_43200;39;6.78;26;1232;13853659#0;0;0;6.78;1217;3.19;16.86;21134.56;4.57;0.82;3876.41;15.84;373.00
0.00;43200.00;0_to_43200;30;0.54;23;140;13853661#0;0;0;0.54;132;0.26;17.91;2880.37;7.19;0.86;345.46;17.15;5.00
0.00;43200.00;0_to_43200;47;10.28;28;1125;13853661#1;0;0;10.28;1105;4.77;12.19;13977.53;2.99;0.36;8780.09;11.04;5594.00
0.00;43200.00;0_to_43200;47;0.30;33;58;13853663;0;0;0.30;44;0.15;21.14;1890.86;7.08;0.85;230.27;20.28;8.00
0.00;43200.00;0_to_43200;42;133.33;24;1541;14108346;0;0;133.33;1523;4.09;1.52;2356.75;3.42;0.25;1769.90;0.69;972.76
0.00;43200.00;0_to_43200;32;133.33;36;3065;14108392;0;0;133.33;3069;8.81;1.72;5312.51;3.03;0.22;4141.48;0.89;2541.35
0.00;43200.00;0_to_43200;0;9.87;0;119;14118780#0;0;0;9.87;119;0.19;0.72;85.26;7.26;0.87;7.02;0.03;0.00
0.00;43200.00;0_to_43200;0;17.54;0;1106;14118780#1;0;0;17.54;1106;1.83;0.90;1000.46;6.99;0.84;133.27;0.19;0.00
0.00;43200.00;0_to_43200;0;77.65;3;1141;14118780#2;0;0;77.65;1144;1.92;0.76;872.14;6.90;0.83;131.65;0.04;0.00
0.00;43200.00;0_to_43200;0;108.05;0;1102;14118780#3;0;0;108.05;1102;2.08;0.85;933.55;6.14;0.74;175.56;0.03;0.00
0.00;43200.00;0_to_43200;0;12.09;0;944;14118780#4;0;0;12.09;944;1.62;1.02;960.78;6.72;0.81;150.53;0.29;0.00
0.00;43200.00;0_to_43200;0;5.62;0;50;14118780#5;0;0;5.62;50;0.11;0.97;48.59;5.35;0.64;8.31;0.04;0.00
0.00;43200.00;0_to_43200;34;0.23;32;37;14118783;0;0;0.23;35;0.11;19.03;1280.18;7.15;0.86;161.04;18.23;4.00
0.00;43200.00;0_to_43200;33;0.45;36;101;14118784#0;0;0;0.45;104;0.21;14.98;2020.30;7.32;0.88;220.13;14.24;0.00
0.00;43200.00;0_to_43200;21;1.30;44;263;14118784#1;0;0;1.30;286;0.57;5.65;1691.28;6.20;0.74;421.16;4.80;43.00
0.00;43200.00;0_to_43200;32;0.70;36;158;14118785#0;0;0;0.70;162;0.32;8.01;1521.42;6.90;0.83;240.08;7.29;0.00
0.00;43200.00;0_to_43200;18;0.85;30;212;14118785#1;0;0;0.85;224;0.40;14.78;3551.51;6.92;0.83;549.17;13.91;58.00
0.00;43200.00;0_to_43200;36;2.93;25;499;14858640;0;0;2.93;488;1.11;2.89;1487.89;5.79;0.70;565.60;2.12;63.00
0.00;43200.00;0_to_43200;20;65.22;26;1306;14858642#0;0;0;32.61;1312;0.63;0.43;563.47;12.17;0.88;64.62;0.02;2.00
0.00;43200.00;0_to_43200;36;8.10;33;1800;14858642#1;424;424;4.05;1797;1.90;11.84;21664.26;5.65;0.41;12063.03;10.74;6761.00
0.00;43200.00;0_to_43200;25;7.44;31;1790;14858643#0;1;1;3.72;1796;1.41;2.60;4709.54;7.56;0.91;784.15;1.98;0.00
0.00;43200.00;0_to_43200;0;3.53;962;0;14858868;0;0;3.53;962;1.71;12.66;11397.81;6.31;0.76;2704.47;11.88;32.00
0.00;43200.00;0_to_43200;32;0.75;28;169;150275991#0;0;0;0.75;165;0.32;4.57;872.45;7.01;0.84;128.79;3.91;0.00
0.00;43200.00;0_to_43200;14;0.73;53;165;150275991#1;0;0;0.73;204;0.35;17.54;3781.86;7.08;0.85;509.53;16.66;21.00
0.00;43200.00;0_to_43200;26;1.66;38;446;150275992#0;0;0;1.66;458;0.80;18.07;8708.54;6.99;0.84;1362.01;17.14;182.00
0.00;43200.00;0_to_43200;32;5.15;28;740;150275999#2;0;0;5.15;736;2.50;28.33;21709.99;3.62;0.43;12170.80;27.18;8998.00
0.00;43200.00;0_to_43200;37;0.62;27;124;150276002;0;0;0.62;114;0.27;5.34;773.35;6.38;0.77;168.27;4.52;5.00
0.00;43200.00;0_to_43200;31;0.56;31;133;150276003#0;0;0;0.56;133;0.26;12.92;2088.42;7.10;0.85;276.71;12.18;4.00
0.00;43200.00;0_to_43200;31;0.27;28;58;150276003#1;0;0;0.27;55;0.13;29.10;2477.15;7.37;0.88;255.86;28.39;0.00
0.00;43200.00;0_to_43200;43;1.07;22;317;150276011;0;0;1.07;296;0.52;21.15;7143.71;7.52;0.90;657.72;20.47;0.00
0.00;43200.00;0_to_43200;36;1.40;31;353;150276013#0;0;0;1.40;348;0.63;6.81;2582.20;6.99;0.84;373.90;6.04;3.00
0.00;43200.00;0_to_43200;29;0.72;25;197;150276013#1;0;0;0.72;193;0.35;16.52;3643.89;7.40;0.89;400.56;15.80;1.00
0.00;43200.00;0_to_43200;31;0.59;29;154;150276015;0;0;0.59;152;0.29;22.06;4006.96;7.33;0.88;436.12;21.30;3.00
0.00;43200.00;0_to_43200;23;6.90;42;1727;15089551;0;0;6.90;1746;3.09;7.52;13256.99;6.58;0.79;2639.95;6.70;106.00
0.00;43200.00;0_to_43200;58;12.13;35;3085;15089643;0;0;12.13;3062;4.95;3.88;12059.01;7.23;0.87;1480.74;3.20;0.00
0.00;43200.00;0_to_43200;57;2.57;28;754;155433040;0;0;2.57;725;1.25;25.69;20059.37;7.24;0.87;2070.06;24.82;2.00
0.00;43200.00;0_to_43200;32;0.70;26;196;155433041;0;0;0.70;190;0.34;29.44;6511.12;7.53;0.90;584.34;28.64;0.00
0.00;43200.00;0_to_43200;33;0.45;36;51;158331590;0;0;0.45;54;0.17;2.70;194.31;5.58;0.67;63.65;1.93;0.00
0.00;43200.00;0_to_43200;4;0.22;27;38;16233734#0;0;0;0.22;61;0.11;13.76;874.12;7.05;0.85;106.34;13.07;0.00
0.00;43200.00;0_to_43200;3;0.51;36;96;16233735#0;0;0;0.51;129;0.23;9.89;1276.88;6.42;0.77;228.72;8.65;0.00
0.00;43200.00;0_to_43200;24;8.47;71;564;17073048#0;70;70;4.23;611;1.96;11.12;6862.34;2.14;0.26;5125.57;9.98;3367.00
0.00;43200.00;0_to_43200;34;1.46;25;420;17670100#1;0;0;1.46;411;0.69;12.49;5532.57;7.43;0.89;500.49;11.80;0.00
0.00;43200.00;0_to_43200;35;2.64;34;769;17670100#2;0;0;2.64;768;1.25;12.91;10332.01;7.41;0.89;1011.66;12.21;1.00
0.00;43200.00;0_to_43200;33;5.43;31;1542;180020059#0;0;0;5.43;1540;2.56;12.66;19888.03;7.09;0.85;2795.19;11.92;25.00
0.00;43200.00;0_to_43200;53;6.12;46;1685;180020059#1;0;0;6.12;1678;2.75;6.71;11561.87;7.26;0.87;1350.80;6.01;0.00
0.00;43200.00;0_to_43200;37;6.26;33;1518;180020059#2;0;0;6.26;1514;2.46;3.17;4878.38;7.28;0.87;581.64;2.49;4.00
0.00;43200.00;0_to_43200;27;1.24;36;178;180022161;0;0;1.24;187;0.53;6.74;1387.53;4.59;0.83;229.12;5.70;3.00
0.00;43200.00;0_to_43200;32;0.64;2;142;180156396#0;0;0;0.64;112;0.29;7.11;1013.80;5.84;0.70;300.58;6.25;120.00
0.00;43200.00;0_to_43200;36;3.26;0;1008;180156396#1;0;0;3.26;972;1.57;18.35;18490.16;7.42;0.89;1870.67;17.66;0.00
0.00;43200.00;0_to_43200;45;2.09;20;628;181218814#0;0;0;2.09;603;1.03;32.96;21131.06;7.26;0.87;2531.40;32.23;0.00
0.00;43200.00;0_to_43200;43;3.05;37;603;181218814#1;0;0;3.05;597;1.17;3.17;1984.94;6.34;0.76;460.14;2.34;49.00
0.00;43200.00;0_to_43200;28;4.04;29;597;181218814#2;0;0;4.04;598;1.34;2.48;1516.12;5.52;0.66;498.42;1.71;163.41
0.00;43200.00;0_to_43200;35;7.46;51;2135;183251547;0;0;7.46;2149;3.47;9.90;21594.02;7.27;0.87;2417.99;9.21;0.00
0.00;43200.00;0_to_43200;38;2.57;27;371;183370113#0.12;0;0;1.29;360;0.31;1.33;504.18;7.15;0.86;69.35;0.60;0.00
0.00;43200.00;0_to_43200;35;1.29;37;331;183370113#0.38;0;0;1.29;333;0.59;8.31;3022.64;7.13;0.86;414.96;7.59;1.00
0.00;43200.00;0_to_43200;17;1.33;33;365;183370113#2;0;0;1.33;381;0.62;10.26;4057.83;7.36;0.88;395.49;9.49;0.00
0.00;43200.00;0_to_43200;37;2.21;17;617;183370113#3;0;0;2.21;597;1.03;11.34;7164.93;7.07;0.85;946.10;10.39;30.00
0.00;43200.00;0_to_43200;51;1.11;38;237;19846377#0;0;0;1.11;224;0.53;14.03;3810.45;6.04;0.72;992.41;13.03;360.00
0.00;43200.00;0_to_43200;49;2.09;12;603;19846527#0;0;0;2.09;566;0.99;14.52;8913.17;7.15;0.86;1183.89;13.76;19.00
0.00;43200.00;0_to_43200;30;2.97;28;882;19846527#1;0;0;2.97;880;1.44;24.44;22212.73;7.30;0.88;2484.39;23.68;12.00
0.00;43200.00;0_to_43200;29;8.79;4;921;21766158#0;0;0;8.79;896;4.04;10.92;10070.98;2.89;0.35;6545.14;9.79;4018.00
0.00;43200.00;0_to_43200;38;4.44;30;1306;220137286#0;0;0;4.44;1297;2.12;17.19;22925.65;7.25;0.87;2446.34;16.41;0.00
0.00;43200.00;0_to_43200;27;3.65;26;845;220137286#2;0;0;3.65;844;1.41;3.02;2606.65;7.12;0.85;307.95;2.32;0.00
0.00;43200.00;0_to_43200;32;0.86;30;223;231483312;0;0;0.86;221;0.40;9.25;2312.41;7.28;0.87;237.45;8.52;0.00
0.00;43200.00;0_to_43200;51;0.35;26;71;231483313;0;0;0.35;46;0.16;9.47;885.75;6.70;0.80;152.97;8.57;10.00
0.00;43200.00;0_to_43200;43;2.97;33;861;231483314;0;0;2.97;851;1.41;14.47;12903.55;7.30;0.88;1401.96;13.74;6.00
0.00;43200.00;0_to_43200;35;1.83;25;542;231483339#0;0;0;1.83;532;0.87;16.27;9195.84;7.48;0.90;921.94;15.61;0.00
0.00;43200.00;0_to_43200;30;9.20;38;2681;23179512#0;0;0;9.20;2687;4.42;20.80;56506.24;7.08;0.85;7021.91;19.87;1.00
0.00;43200.00;0_to_43200;69;5.34;39;1583;231940830#0;0;0;5.34;1553;2.60;24.55;39771.49;7.23;0.87;4845.30;23.85;0.00
0.00;43200.00;0_to_43200;50;7.76;27;1825;231945290#0;0;0;7.76;1802;3.51;7.67;14171.98;6.16;0.74;3412.71;6.83;746.00
0.00;43200.00;0_to_43200;26;10.38;34;3007;231945290#2;0;0;10.38;3015;4.85;10.93;33217.25;7.24;0.87;3725.31;10.23;0.00
0.00;43200.00;0_to_43200;33;9.69;48;2586;231945290#3;0;0;9.69;2601;4.32;6.43;16886.15;7.05;0.85;2278.58;5.72;218.00
0.00;43200.00;0_to_43200;39;1.24;32;349;231945290#4;0;0;1.24;342;0.59;12.03;4549.62;7.48;0.90;424.08;11.33;0.00
0.00;43200.00;0_to_43200;29;1.00;28;240;231945290#5;0;0;1.00;239;0.46;8.99;2378.88;6.67;0.80;463.47;8.16;82.00
