interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
32400.00;36000.00;32400_to_36000;1;25.05;4;9;37535329#1;5;5;12.53;11;6.24;171.83;1811.98;0.15;0.02;1778.89;164.63;1728.00
32400.00;36000.00;32400_to_36000;1;0.03;0;1;377719664;0;0;0.03;0;0.02;11.03;10.00;8.19;0.98;0.67;10.43;0.00
32400.00;36000.00;32400_to_36000;0;127.62;2;57;377719665;0;0;127.62;59;63.24;1434.41;23174.08;0.04;0.00;23062.60;1406.04;22591.00
32400.00;36000.00;32400_to_36000;34;0.79;0;34;393494867;0;0;0.79;0;0.38;10.76;362.79;12.38;0.89;30.34;10.37;0.00
32400.00;36000.00;32400_to_36000;2;2.06;0;94;393494868;0;0;2.06;92;1.02;32.13;3019.78;12.81;0.92;208.79;31.74;0.00
32400.00;36000.00;32400_to_36000;1;130.00;8;20;395073288;0;0;130.00;26;64.95;4129.66;58550.53;0.03;0.00;58330.84;4023.64;56459.00
32400.00;36000.00;32400_to_36000;0;133.33;2;12;395153043;0;0;133.33;14;46.86;723.67;2921.35;0.01;0.00;2919.00;585.03;2899.22
32400.00;36000.00;32400_to_36000;1;124.55;3;32;395800497#0;0;0;124.55;34;58.40;303.79;8962.80;0.08;0.01;8875.43;291.83;8710.00
32400.00;36000.00;32400_to_36000;1;133.33;5;49;396062728#0;0;0;133.33;54;70.89;327.21;3168.68;0.03;0.00;3159.24;545.86;3106.00
32400.00;36000.00;32400_to_36000;1;171.42;4;112;39642340#2;2;2;85.71;113;33.59;309.44;14286.17;0.09;0.01;14125.88;304.57;13666.00
32400.00;36000.00;32400_to_36000;2;29.48;2;15;399914534;0;0;29.48;16;14.58;466.96;7679.27;0.17;0.02;7518.70;447.83;7287.00
32400.00;36000.00;32400_to_36000;0;133.33;0;72;399914535;0;0;133.33;64;67.93;1205.17;35642.71;0.06;0.01;35362.39;1198.78;33980.00
32400.00;36000.00;32400_to_36000;0;82.61;0;36;399914536;0;0;82.61;29;40.93;898.94;16696.41;0.07;0.01;16562.36;862.86;16184.00
32400.00;36000.00;32400_to_36000;0;132.34;0;34;400062408;0;0;132.34;34;65.68;2306.54;43260.37;0.04;0.00;43034.33;2280.35;41825.00
32400.00;36000.00;32400_to_36000;0;8.42;3;17;400961625#0;0;0;8.42;20;4.12;27.86;345.72;0.59;0.04;327.93;30.69;303.00
32400.00;36000.00;32400_to_36000;0;400.00;0;329;403882373;9;11;133.33;123;54.64;200.10;20587.49;0.09;0.01;20352.92;151.74;19850.79
32400.00;36000.00;32400_to_36000;0;67.19;1;82;40487883;0;0;67.19;63;33.54;534.55;33582.73;0.27;0.03;32488.05;529.92;31025.00
32400.00;36000.00;32400_to_36000;0;132.09;4;121;40493384#2;0;0;132.09;125;65.92;2707.60;66681.39;0.05;0.01;66258.49;2695.98;63792.00
32400.00;36000.00;32400_to_36000;0;133.33;0;79;40493385#0;0;0;133.33;74;67.63;1593.13;21907.61;0.03;0.00;21827.23;1502.48;21414.00
32400.00;36000.00;32400_to_36000;2;2.10;1;35;40493386;0;0;2.10;34;1.02;24.91;894.07;4.94;0.59;344.86;24.06;222.00
32400.00;36000.00;32400_to_36000;0;106.18;3;79;40493418;0;0;106.18;65;52.73;686.76;38460.33;0.15;0.02;37727.15;681.05;36280.00
32400.00;36000.00;32400_to_36000;1;131.71;2;58;40493501#0;0;0;131.71;59;65.06;3114.60;55133.87;0.04;0.00;54860.97;3082.92;53233.00
32400.00;36000.00;32400_to_36000;0;133.12;0;62;40493501#3;0;0;133.12;63;65.91;5330.74;75797.43;0.03;0.00;75514.47;5235.76;71908.00
32400.00;36000.00;32400_to_36000;0;127.49;1;48;40493501#4;0;0;127.49;47;62.19;1525.75;22089.24;0.03;0.00;21994.60;1487.66;21592.00
32400.00;36000.00;32400_to_36000;0;121.18;1;49;40493502;0;0;121.18;50;59.31;739.87;12887.15;0.05;0.01;12774.68;736.96;12264.48
32400.00;36000.00;32400_to_36000;1;133.33;4;87;40598677;0;0;133.33;90;65.11;157.56;13257.58;0.20;0.02;12932.49;155.14;12620.00
32400.00;36000.00;32400_to_36000;1;1.36;0;58;410939625;2;2;0.68;57;0.32;6.48;375.32;12.59;0.91;26.78;6.08;0.00
32400.00;36000.00;32400_to_36000;1;133.33;1;46;410939626;0;0;133.33;46;13.52;21.91;950.30;0.24;0.02;933.68;20.53;910.70
32400.00;36000.00;32400_to_36000;0;133.33;5;27;410939627;0;0;133.33;33;47.13;158.02;1978.23;0.03;0.00;1973.34;2268.98;1939.00
32400.00;36000.00;32400_to_36000;2;81.32;1;75;414404581;0;0;81.32;74;40.31;135.91;9734.42;0.28;0.03;9391.14;134.48;8997.00
32400.00;36000.00;32400_to_36000;0;203.43;2;28;419709604#2;1;1;101.72;26;44.60;700.70;13468.02;0.03;0.00;13411.00;475.93;13173.00
32400.00;36000.00;32400_to_36000;1;76.13;2;48;430855719;0;0;76.13;35;38.04;1245.38;36994.06;0.11;0.01;36488.81;1229.97;35371.00
32400.00;36000.00;32400_to_36000;3;218.25;1;47;4392761#0;11;11;109.12;43;52.04;1093.38;39465.15;0.05;0.00;39317.68;931.61;38137.00
32400.00;36000.00;32400_to_36000;1;215.02;4;26;4392761#2;16;16;107.51;26;51.40;4228.06;94753.01;0.03;0.00;94532.88;4108.61;93033.00
32400.00;36000.00;32400_to_36000;1;266.67;3;99;4392761#3;2;4;133.33;63;49.03;235.23;4237.25;0.02;0.00;4229.89;306.24;4193.00
32400.00;36000.00;32400_to_36000;0;154.35;0;50;4422176;10;10;77.17;48;37.08;2089.85;99923.15;0.09;0.01;99273.16;2008.11;95851.00
32400.00;36000.00;32400_to_36000;0;135.70;0;15;4422177;0;0;67.85;15;33.43;4220.22;60961.81;0.03;0.00;60828.69;4090.29;59297.00
32400.00;36000.00;32400_to_36000;3;1.52;0;49;4441057#1;0;0;0.76;46;0.26;1.26;61.76;12.91;0.93;3.04;0.88;0.00
32400.00;36000.00;32400_to_36000;0;202.76;4;46;4441059#1;3;3;101.38;20;30.19;207.79;7810.42;0.08;0.01;7767.80;159.49;7405.03
32400.00;36000.00;32400_to_36000;2;139.90;0;29;4441061;1;1;69.95;30;34.66;1125.66;32790.99;0.06;0.00;32638.68;1118.08;31441.00
32400.00;36000.00;32400_to_36000;0;143.14;0;15;4441062;0;0;71.57;15;32.70;2146.16;32160.91;0.03;0.00;32088.17;1914.73;30848.00
32400.00;36000.00;32400_to_36000;1;149.00;0;30;4441063;2;2;74.50;36;37.23;1893.77;52556.90;0.05;0.00;52340.69;1843.10;51266.00
32400.00;36000.00;32400_to_36000;1;130.93;1;62;450186404;0;0;130.93;64;65.34;1181.49;35686.49;0.07;0.01;35386.73;1178.76;33960.00
32400.00;36000.00;32400_to_36000;0;130.87;0;55;450925440;0;0;130.87;55;65.10;1040.19;17978.66;0.04;0.00;17889.81;998.54;17444.00
32400.00;36000.00;32400_to_36000;0;227.80;0;126;4690591#0;11;11;113.90;101;55.64;8526.03;93071.69;0.01;0.00;92977.32;7969.94;91930.00
32400.00;36000.00;32400_to_36000;1;1.72;0;43;4690638;0;0;1.72;42;0.77;5.31;206.81;7.22;0.87;20.33;4.61;0.00
32400.00;36000.00;32400_to_36000;2;91.03;1;18;4726679#0;0;0;91.03;19;45.41;2258.50;44677.36;0.06;0.01;44330.36;2222.53;42842.00
32400.00;36000.00;32400_to_36000;1;132.50;1;27;4726679#1;0;0;132.50;27;66.23;8032.13;78933.18;0.02;0.00;78725.77;7937.79;76698.00
32400.00;36000.00;32400_to_36000;2;89.09;0;11;4726680;0;0;89.09;13;44.54;6525.00;83454.18;0.04;0.00;83045.65;6426.20;80749.00
32400.00;36000.00;32400_to_36000;0;;0;3;4726681#0;0;0;;3;;;0.00;;;;;
32400.00;36000.00;32400_to_36000;0;131.43;5;87;4726681#1;0;0;131.43;88;64.97;1925.96;41427.40;0.05;0.01;41188.81;1913.30;39829.00
32400.00;36000.00;32400_to_36000;0;132.66;1;77;4726681#2;0;0;132.66;77;65.07;1615.49;40079.51;0.06;0.01;39811.11;1608.42;37334.00
32400.00;36000.00;32400_to_36000;0;133.33;0;66;4726681#3;0;0;133.33;66;67.02;2100.12;42862.39;0.04;0.01;42633.94;2062.28;40951.00
32400.00;36000.00;32400_to_36000;0;130.88;1;155;4726684;0;0;130.88;155;61.78;194.81;15977.69;0.20;0.02;15585.78;193.38;14753.00
32400.00;36000.00;32400_to_36000;0;133.33;2;170;4726685#0;0;0;133.33;173;64.56;740.65;61280.54;0.18;0.02;59948.53;703.46;56036.19
32400.00;36000.00;32400_to_36000;2;131.99;1;153;4726685#1;0;0;131.99;152;65.61;489.08;38239.86;0.17;0.02;37406.20;488.04;35820.00
32400.00;36000.00;32400_to_36000;2;125.96;0;28;4726694#0;0;0;125.96;25;62.90;2906.69;52998.43;0.04;0.01;52587.30;2872.19;51269.00
32400.00;36000.00;32400_to_36000;0;133.33;1;29;4726694#2;0;0;133.33;29;65.91;2240.11;29260.47;0.03;0.01;29107.72;2105.42;28506.00
32400.00;36000.00;32400_to_36000;0;1.23;2;6;4726706#0;0;0;1.23;8;0.61;117.20;926.48;1.83;0.22;727.65;115.96;697.00
32400.00;36000.00;32400_to_36000;0;73.46;2;129;4726706#1;0;0;73.46;126;35.74;87.18;9031.26;0.45;0.05;8529.69;85.87;8203.00
32400.00;36000.00;32400_to_36000;1;80.90;3;123;4726706#2;0;0;80.90;107;40.23;420.67;38553.52;0.33;0.04;37002.48;418.17;35184.00
32400.00;36000.00;32400_to_36000;0;;0;3;4726710#0;0;0;;3;;;0.00;;;;;
32400.00;36000.00;32400_to_36000;0;0.19;2;3;4726711#0;0;0;0.19;5;0.09;18.23;89.07;7.26;0.87;9.70;17.55;0.00
32400.00;36000.00;32400_to_36000;2;18.75;5;24;4726711#1;0;0;18.75;21;9.34;216.41;5783.05;0.42;0.05;5488.55;212.46;5298.00
32400.00;36000.00;32400_to_36000;0;22.91;2;19;4726712;0;0;22.91;14;9.67;604.18;11341.10;0.24;0.03;11006.81;474.18;10724.00
32400.00;36000.00;32400_to_36000;1;156.83;0;70;4726717;11;11;78.41;70;38.75;3176.16;190421.53;0.11;0.01;188899.18;3111.83;183859.30
32400.00;36000.00;32400_to_36000;1;2.04;0;92;4726737;7;7;1.02;90;0.49;13.68;1253.28;12.85;0.93;87.60;13.30;0.00
32400.00;36000.00;32400_to_36000;0;141.00;4;125;4726785#1;8;8;70.50;77;32.56;335.66;34398.93;0.22;0.02;33851.63;307.42;30949.59
32400.00;36000.00;32400_to_36000;0;1.40;2;0;4730616#1;0;0;1.40;2;0.09;1.92;3.39;2.95;0.35;2.22;;0.00
32400.00;36000.00;32400_to_36000;2;1.73;4;4;4730616#2;0;0;1.73;6;0.86;50.37;372.62;1.29;0.15;314.25;49.09;301.00
32400.00;36000.00;32400_to_36000;0;133.33;0;17;4730618;0;0;133.33;17;67.13;6266.37;85980.47;0.03;0.00;85686.63;6142.55;82701.00
32400.00;36000.00;32400_to_36000;0;100.82;2;58;4730619;0;0;100.82;37;50.38;2104.28;75953.85;0.10;0.01;75017.78;2093.13;71346.00
32400.00;36000.00;32400_to_36000;1;133.33;0;48;4730620;0;0;133.33;46;66.85;3003.54;46569.73;0.03;0.00;46378.89;2933.08;45055.00
32400.00;36000.00;32400_to_36000;1;133.33;1;33;4730623;0;0;133.33;33;65.69;6315.94;67363.85;0.02;0.00;67182.39;6174.13;65709.00
32400.00;36000.00;32400_to_36000;0;15.56;1;14;4730624;0;0;15.56;17;7.77;703.59;11052.34;0.29;0.03;10685.56;698.32;10372.00
32400.00;36000.00;32400_to_36000;0;;0;1;4730627;0;0;;1;;;0.00;;;;;
32400.00;36000.00;32400_to_36000;0;9.55;5;4;4730631#0;0;0;9.55;9;4.76;235.40;2024.68;0.27;0.03;1953.63;234.95;1904.00
32400.00;36000.00;32400_to_36000;1;8.41;2;6;4730631#1;0;0;8.41;7;4.20;282.12;2101.24;0.26;0.03;2032.41;267.50;2005.00
32400.00;36000.00;32400_to_36000;0;133.33;0;14;4730633;0;0;133.33;14;68.52;2645.06;32253.60;0.03;0.00;32147.21;2484.08;31537.00
32400.00;36000.00;32400_to_36000;2;131.81;0;33;4730634;0;0;131.81;29;65.87;2936.66;60784.97;0.05;0.01;60446.78;2900.54;58381.00
32400.00;36000.00;32400_to_36000;0;129.40;2;31;4730636;0;0;129.40;34;64.40;2335.15;43203.46;0.04;0.01;42871.10;2290.75;41823.00
32400.00;36000.00;32400_to_36000;0;126.60;0;29;4730637#0;0;0;126.60;30;63.02;2504.89;36282.48;0.03;0.00;36131.09;2456.01;35286.00
32400.00;36000.00;32400_to_36000;1;133.33;0;59;4730637#1;0;0;133.33;57;65.69;4076.69;72923.79;0.04;0.00;72577.71;4053.98;69997.00
32400.00;36000.00;32400_to_36000;0;127.57;2;66;4730637#3;0;0;127.57;67;62.95;1225.83;26264.71;0.05;0.01;26100.17;1227.37;25342.00
32400.00;36000.00;32400_to_36000;1;127.51;3;23;4730637#4;0;0;127.51;25;63.64;4215.33;60337.88;0.03;0.00;60101.74;4122.98;58187.00
32400.00;36000.00;32400_to_36000;0;132.27;0;45;4730638;0;0;132.27;45;66.06;1986.70;35478.34;0.04;0.00;35304.75;1978.99;34273.00
32400.00;36000.00;32400_to_36000;1;133.33;2;48;4730644;0;0;133.33;48;66.41;1044.10;39035.60;0.08;0.01;38651.82;1028.58;36978.00
32400.00;36000.00;32400_to_36000;3;36.01;6;11;4730647#0;0;0;36.01;13;17.73;169.43;2521.28;0.14;0.02;2476.17;161.93;2398.00
32400.00;36000.00;32400_to_36000;0;132.45;7;53;4730647#1;0;0;132.45;59;63.92;1546.02;68459.02;0.10;0.01;67647.04;1490.53;63376.00
32400.00;36000.00;32400_to_36000;0;3.02;3;10;4730647#2;0;0;3.02;13;1.50;89.93;1152.60;1.23;0.15;976.09;88.85;916.00
32400.00;36000.00;32400_to_36000;0;124.94;3;66;4730648#0;0;0;124.94;65;62.19;2106.79;64366.45;0.07;0.01;63821.18;2083.38;60784.00
32400.00;36000.00;32400_to_36000;1;0.36;3;2;4730648#2;0;0;0.36;4;0.14;3.15;12.25;4.56;0.55;3.86;2.20;0.00
32400.00;36000.00;32400_to_36000;1;0.86;1;6;4730649;0;0;0.86;7;0.43;110.91;774.43;2.30;0.28;560.73;109.55;521.00
32400.00;36000.00;32400_to_36000;0;26.41;2;30;4730651;0;0;26.41;30;13.07;290.12;8959.88;0.34;0.04;8584.00;279.85;8311.00
32400.00;36000.00;32400_to_36000;1;2.01;5;9;4730654;0;0;2.01;11;1.00;107.29;1469.95;1.94;0.23;1125.59;105.71;1058.00
32400.00;36000.00;32400_to_36000;1;8.58;3;10;47446166;0;0;8.58;11;3.63;37.48;446.16;0.52;0.06;417.57;21.63;392.00
32400.00;36000.00;32400_to_36000;1;133.33;2;56;47461591#0;0;0;133.33;56;65.77;4429.47;73563.64;0.04;0.00;73235.37;4412.54;70583.00
32400.00;36000.00;32400_to_36000;1;78.79;4;23;47895849#0;0;0;78.79;21;38.81;1356.16;31893.91;0.09;0.02;31410.50;1297.88;30555.00
32400.00;36000.00;32400_to_36000;1;122.83;6;22;47895849#2;0;0;122.83;29;61.29;571.19;16047.25;0.07;0.01;15838.02;567.93;15521.00
32400.00;36000.00;32400_to_36000;3;133.33;0;30;47896065;0;0;133.33;25;68.26;1194.06;32088.25;0.06;0.01;31748.09;1162.45;31009.00
32400.00;36000.00;32400_to_36000;1;133.33;1;133;507818916;0;0;133.33;133;66.83;202.03;10399.34;0.11;0.01;10266.11;137.77;9764.00
32400.00;36000.00;32400_to_36000;0;133.33;2;123;510481270;0;0;133.33;120;62.18;925.52;12322.61;0.03;0.00;12275.67;741.14;11988.00
32400.00;36000.00;32400_to_36000;0;133.33;0;51;510481273#0;0;0;133.33;51;65.66;946.56;24202.86;0.05;0.00;24100.91;835.82;23381.87
32400.00;36000.00;32400_to_36000;0;37.03;4;87;510492454#0;0;0;18.51;89;7.69;70.30;6335.76;0.75;0.09;5743.45;55.44;5268.00
32400.00;36000.00;32400_to_36000;1;132.61;2;89;510492456;0;0;132.61;90;64.72;1409.98;86361.59;0.13;0.02;84971.45;1392.27;79988.11
32400.00;36000.00;32400_to_36000;1;3.60;1;38;510702678#1;0;0;3.60;38;1.75;26.09;1012.32;3.19;0.38;616.22;25.23;483.00
32400.00;36000.00;32400_to_36000;0;0.84;3;19;524150333#0;0;0;0.84;22;0.41;17.31;378.85;7.50;0.90;37.12;16.65;0.00
32400.00;36000.00;32400_to_36000;0;133.33;26;0;524150338#0;0;0;133.33;26;64.36;767.45;17074.47;0.05;0.01;16968.92;643.58;16441.00
32400.00;36000.00;32400_to_36000;2;133.33;0;29;524151750;0;0;133.33;28;66.65;3105.30;57244.02;0.04;0.00;56951.81;3091.19;55331.00
32400.00;36000.00;32400_to_36000;1;133.33;4;120;5450857#0;0;0;133.33;122;63.76;714.65;16367.54;0.05;0.01;16265.76;711.74;15934.00
32400.00;36000.00;32400_to_36000;1;0.20;1;4;5450858#1;0;0;0.20;4;0.10;16.54;79.84;6.99;0.84;7.65;15.84;0.00
32400.00;36000.00;32400_to_36000;0;1.11;1;0;5450860#0;0;0;1.11;1;0.56;357.27;314.00;0.23;0.03;304.00;335.85;301.00
32400.00;36000.00;32400_to_36000;1;2.45;4;10;5450860#1;0;0;2.45;13;1.22;189.92;2624.59;1.60;0.19;2106.53;187.92;2012.00
32400.00;36000.00;32400_to_36000;0;51.02;0;16;5451917#0;4;6;25.51;15;9.02;281.87;3895.60;0.09;0.01;3850.67;146.09;3738.00
32400.00;36000.00;32400_to_36000;0;400.00;0;19;5451917#0.13;1;1;133.33;19;35.59;422.22;3899.42;0.01;0.00;3892.99;38.62;3844.00
32400.00;36000.00;32400_to_36000;0;266.67;0;235;5451918#0;2;2;133.33;114;60.15;672.05;15540.60;0.02;0.00;15499.31;474.36;15285.36
32400.00;36000.00;32400_to_36000;2;116.63;3;49;552794577;0;0;116.63;51;55.91;642.23;18982.29;0.08;0.01;18801.12;638.20;18195.34
32400.00;36000.00;32400_to_36000;0;132.84;5;17;567036033;0;0;132.84;21;66.37;1203.38;17178.21;0.03;0.00;17106.75;1143.41;16816.00
32400.00;36000.00;32400_to_36000;0;130.31;2;21;567036034;0;0;130.31;22;64.57;4517.30;75117.24;0.04;0.00;74777.94;4485.28;72235.00
32400.00;36000.00;32400_to_36000;1;230.04;2;77;583307354;6;6;115.02;72;45.75;163.50;9598.19;0.10;0.01;9478.79;89.13;9157.87
32400.00;36000.00;32400_to_36000;1;9.61;1;4;583307357#0;0;0;9.61;4;0.18;1.61;6.92;3.24;0.39;4.37;0.07;0.00
32400.00;36000.00;32400_to_36000;1;133.33;3;4;583307357#1;0;0;133.33;6;43.21;367.39;1664.12;0.02;0.00;1659.93;0.76;1644.00
32400.00;36000.00;32400_to_36000;0;133.33;2;6;583307357#2;0;0;133.33;8;27.71;457.77;1830.72;0.01;0.00;1828.03;456.75;1816.61
32400.00;36000.00;32400_to_36000;0;266.67;3;169;583307358;13;13;133.33;158;55.43;210.22;7175.25;0.06;0.01;7126.82;203.99;7035.00
32400.00;36000.00;32400_to_36000;1;133.33;0;170;591680761#0;0;0;133.33;169;65.02;1560.40;21459.81;0.03;0.00;21414.94;1548.62;21112.00
32400.00;36000.00;32400_to_36000;0;;0;1;606127853;0;0;;1;;;0.00;;;;;
32400.00;36000.00;32400_to_36000;0;133.33;1;11;606127854;0;0;133.33;12;67.35;1124.27;10279.99;0.02;0.00;10243.35;884.39;10149.00
32400.00;36000.00;32400_to_36000;1;130.97;0;103;610739513#0;0;0;130.97;100;64.54;770.93;56267.79;0.16;0.02;55169.49;725.21;50346.41
32400.00;36000.00;32400_to_36000;0;131.46;3;88;610739513#1;0;0;131.46;87;64.30;324.53;21623.87;0.16;0.02;21209.02;318.36;19929.00
32400.00;36000.00;32400_to_36000;0;;0;3;616545123;0;0;;3;;;0.00;;;;;
32400.00;36000.00;32400_to_36000;1;128.31;1;22;616545124;0;0;128.31;26;63.77;5087.13;77627.75;0.03;0.00;77299.15;4991.20;74981.00
32400.00;36000.00;32400_to_36000;46;1.01;0;46;625259599;0;0;0.51;0;0.25;10.94;498.95;12.97;0.93;25.15;10.55;0.00
32400.00;36000.00;32400_to_36000;0;132.75;15;0;625259600;4;4;66.37;15;33.19;13461.22;197591.28;0.03;0.00;197138.80;13354.23;188599.00
32400.00;36000.00;32400_to_36000;0;10.79;2;2;627916936#1;0;0;10.79;6;5.40;545.37;1912.94;0.10;0.01;1890.32;495.09;1870.00
32400.00;36000.00;32400_to_36000;0;;0;2;627916937;0;0;;2;;;0.00;;;;;
32400.00;36000.00;32400_to_36000;1;104.22;1;92;628755546#0;0;0;104.22;85;51.88;211.22;16376.75;0.23;0.03;15917.58;209.18;15327.00
32400.00;36000.00;32400_to_36000;1;113.77;2;85;628755547#0;0;0;113.77;86;56.82;1088.40;93410.96;0.21;0.03;90988.78;1087.07;84742.00
32400.00;36000.00;32400_to_36000;1;6.53;1;73;628757206#0;0;0;6.53;73;3.19;33.83;2500.57;3.29;0.39;1504.08;32.99;1174.00
32400.00;36000.00;32400_to_36000;0;129.45;20;0;628782529#0;0;0;129.45;20;64.72;3897.86;75095.54;0.04;0.01;74709.04;3858.01;72262.00
32400.00;36000.00;32400_to_36000;1;0.14;0;4;628782529#3;0;0;0.14;3;0.07;11.06;43.79;8.09;0.97;3.33;10.45;0.00
32400.00;36000.00;32400_to_36000;3;0.10;0;3;628782529#5;0;0;0.10;0;0.05;14.53;43.55;8.28;0.99;2.97;13.93;0.00
32400.00;36000.00;32400_to_36000;0;133.33;3;16;633077911;0;0;133.33;19;22.52;125.23;984.65;0.04;0.00;979.42;68.89;950.00
32400.00;36000.00;32400_to_36000;0;1.56;1;36;65583364;0;0;1.56;37;0.71;7.58;279.93;7.25;0.87;31.06;6.85;0.00
32400.00;36000.00;32400_to_36000;1;108.78;3;20;65583365#0;0;0;108.78;22;54.36;1331.94;28093.58;0.06;0.01;27888.92;1311.79;27204.00
32400.00;36000.00;32400_to_36000;1;131.66;0;26;65583365#1;0;0;131.66;25;65.56;3814.09;71852.93;0.04;0.00;71491.12;3785.99;69168.00
32400.00;36000.00;32400_to_36000;1;259.36;3;110;687383599#0;2;2;129.68;69;59.58;1056.10;13753.46;0.02;0.00;13734.03;774.86;13599.00
32400.00;36000.00;32400_to_36000;0;133.33;0;35;691307157;0;0;133.33;35;66.07;1688.65;32038.97;0.04;0.01;31802.50;1507.48;30387.00
32400.00;36000.00;32400_to_36000;1;131.56;2;12;693295225;0;0;131.56;12;64.46;2203.96;26673.78;0.03;0.00;26585.39;2031.53;26101.00
32400.00;36000.00;32400_to_36000;1;98.96;2;98;70724347#1;0;0;98.96;99;46.53;331.44;30706.86;0.28;0.03;29671.84;298.77;28447.00
32400.00;36000.00;32400_to_36000;1;133.33;0;126;720012594#0;0;0;133.33;125;66.66;1638.73;35746.72;0.05;0.01;35525.50;1628.93;34661.00
32400.00;36000.00;32400_to_36000;0;133.33;0;70;720012595#0;0;0;133.33;69;67.22;3983.11;46609.25;0.03;0.00;46460.24;3900.91;45494.00
32400.00;36000.00;32400_to_36000;0;122.62;3;39;745660413#0;0;0;122.62;38;57.76;472.88;6427.38;0.04;0.00;6396.42;416.27;6281.00
32400.00;36000.00;32400_to_36000;1;133.33;1;56;745660413#1;0;0;133.33;56;40.27;44.63;1789.09;0.12;0.01;1763.75;36.29;1657.50
32400.00;36000.00;32400_to_36000;2;11.49;2;2;759157551;0;0;11.49;1;5.73;224.43;433.43;0.07;0.01;427.54;170.19;423.00
32400.00;36000.00;32400_to_36000;1;125.49;3;38;7682864#1;0;0;125.49;41;61.61;1266.12;31439.38;0.06;0.01;31201.12;1124.12;29895.00
32400.00;36000.00;32400_to_36000;2;1.12;2;5;7682864#2;0;0;1.12;5;0.55;47.86;320.37;1.77;0.21;253.24;45.50;221.00
32400.00;36000.00;32400_to_36000;3;132.59;0;36;7682875;0;0;132.59;32;66.23;2635.20;53652.54;0.04;0.01;53357.08;2578.64;51804.00
32400.00;36000.00;32400_to_36000;2;3.44;5;2;772942669;0;0;3.44;5;1.72;213.65;1373.79;0.54;0.10;1237.22;205.99;1205.00
32400.00;36000.00;32400_to_36000;3;54.44;5;51;781742860#1;0;0;54.44;47;27.09;168.76;8813.70;0.30;0.04;8492.37;165.65;8157.00
32400.00;36000.00;32400_to_36000;1;12.36;1;36;781742860#3;0;0;12.36;38;6.00;46.90;1761.45;0.95;0.11;1557.16;40.24;1397.00
32400.00;36000.00;32400_to_36000;1;34.00;2;38;781742860#4;0;0;34.00;55;16.57;302.61;14724.78;0.41;0.05;13982.11;303.12;13193.00
32400.00;36000.00;32400_to_36000;1;0.24;1;5;8152033#0;0;0;0.24;5;0.11;10.03;57.39;7.10;0.85;6.95;9.19;0.00
32400.00;36000.00;32400_to_36000;1;96.31;0;42;8152035#0;0;0;96.31;39;48.09;766.76;30039.35;0.12;0.01;29590.33;758.81;28487.00
32400.00;36000.00;32400_to_36000;0;132.94;3;22;8152036#0;0;0;132.94;26;63.51;3975.20;69857.85;0.04;0.00;69532.35;3791.12;66850.00
32400.00;36000.00;32400_to_36000;1;71.78;1;16;8152037#0;0;0;71.78;20;35.21;854.53;14550.47;0.07;0.01;14423.82;835.94;14096.00
32400.00;36000.00;32400_to_36000;0;133.33;0;36;8152037#1;0;0;133.33;36;65.58;1453.88;26939.78;0.04;0.00;26805.90;1426.89;26036.00
32400.00;36000.00;32400_to_36000;0;11.81;1;28;8152038;0;0;11.81;25;5.87;135.10;3749.96;0.69;0.08;3432.27;132.44;3270.00
32400.00;36000.00;32400_to_36000;0;33.82;5;21;8152056;0;0;33.82;15;16.89;663.83;14307.19;0.18;0.03;13833.90;645.88;13434.00
32400.00;36000.00;32400_to_36000;0;133.33;0;70;8152060#0;0;0;133.33;69;67.98;985.54;32052.63;0.07;0.01;31772.77;975.48;30470.00
32400.00;36000.00;32400_to_36000;2;128.42;2;76;8152060#1;0;0;128.42;76;63.27;577.15;23231.10;0.10;0.01;22954.63;572.00;21980.00
32400.00;36000.00;32400_to_36000;1;4.79;3;5;832488060#1;0;0;4.79;9;2.38;196.13;1552.94;0.48;0.06;1462.67;193.88;1419.00
32400.00;36000.00;32400_to_36000;0;;0;1;832488061;0;0;;1;;;0.00;;;;;
32400.00;36000.00;32400_to_36000;1;86.27;1;43;8382421#0;0;0;86.27;35;43.08;585.74;20085.54;0.12;0.01;19787.98;575.43;19412.00
32400.00;36000.00;32400_to_36000;0;4.15;3;26;8382440#0;0;0;4.15;29;2.06;133.47;3862.97;1.98;0.24;2928.67;132.37;2725.00
32400.00;36000.00;32400_to_36000;0;133.33;0;24;8382447#0;0;0;133.33;24;64.87;337.58;7001.32;0.04;0.01;6964.09;289.99;6817.00
32400.00;36000.00;32400_to_36000;0;0.54;3;11;8382447#1;0;0;0.54;14;0.26;13.72;188.62;7.41;0.89;20.72;13.06;0.00
32400.00;36000.00;32400_to_36000;1;130.69;3;32;8384886#1;0;0;130.69;32;64.29;1756.83;43048.58;0.05;0.01;42760.59;1725.32;41497.00
32400.00;36000.00;32400_to_36000;2;56.15;3;41;8384893#0;0;0;56.15;42;27.98;393.32;16065.43;0.21;0.03;15628.40;391.78;15017.00
32400.00;36000.00;32400_to_36000;1;53.86;2;26;8384893#1;0;0;53.86;34;26.87;435.75;13616.12;0.17;0.02;13324.04;433.60;12971.00
